"time","state","num_tweet","family","feel","sad","past","anger","negate","anx","negemo","death","posemo","future","discrep","friend","verb","hear","article","present","p2","p3","p1","swear","social","num_reply","num_urlTweet","IngroupVirtue","AuthorityVice","FairnessVirtue","AuthorityVirtue","MoralityGeneral","HarmVirtue","PurityVice","IngroupVice","HarmVice","PurityVirtue","FairnessVice","love","joy","anger.1","fear","hate","ambiguous","anticipation","like","sadness","despair","calmness","disgust","surprise","hope"
"2014-11-17","WA",1316,41,64,49,313,335,308,77,448,187,477,193,204,8,868,112,736,685,109,194,144,18,775,21,367,158,72,54,69,38,193,6,16,151,20,18,18,33,7,415,0,21,281,234,413,0,99,195,22,196
"2014-11-17","WV",85,10,2,2,21,16,16,3,21,11,32,12,19,2,55,14,42,42,5,13,9,1,53,2,25,9,5,2,4,3,8,1,1,11,1,0,1,1,0,28,0,2,14,13,20,0,4,9,1,21
"2014-11-17","WI",451,14,21,16,104,117,97,18,153,66,175,61,57,6,306,30,247,244,52,56,54,11,271,20,126,48,28,24,29,17,63,0,5,44,5,3,4,14,5,132,0,5,92,84,107,0,33,60,7,70
"2014-11-17","WY",81,6,4,6,19,21,18,6,29,8,30,9,10,1,51,8,42,42,6,11,10,2,50,2,18,10,10,0,6,2,13,1,1,11,2,0,3,3,0,26,0,0,15,13,21,0,6,15,0,14
"2014-11-18","AL",392,27,12,9,87,95,92,17,129,42,148,46,54,2,285,32,220,239,42,79,61,4,263,16,141,35,30,19,30,12,34,1,3,44,10,10,5,11,3,56,2,5,73,69,27,0,29,83,7,37
"2014-11-18","AK",61,3,4,1,22,21,16,5,31,12,19,5,7,0,49,4,32,39,3,9,8,2,41,4,22,3,7,4,1,2,3,1,0,9,0,0,0,2,0,12,0,1,13,11,4,0,5,11,1,5
"2014-11-18","AZ",547,19,25,20,116,162,137,28,223,67,183,86,87,3,379,39,271,298,55,93,54,9,333,22,210,62,60,25,40,17,65,6,12,72,12,1,4,22,4,87,1,10,96,101,46,0,39,133,7,74
"2014-11-18","AR",155,5,7,4,48,53,41,7,66,19,56,16,28,3,112,11,78,94,17,27,14,7,89,5,55,9,15,7,12,5,18,0,1,17,0,2,0,9,2,25,1,3,28,28,13,0,13,36,0,20
"2014-11-18","CA",2887,105,117,105,680,712,622,155,1008,362,1043,340,438,35,2024,266,1531,1635,245,449,418,49,1812,149,1085,237,187,105,164,88,307,11,24,322,30,33,33,109,37,556,4,63,548,544,331,0,163,544,34,385
"2014-11-18","CO",632,27,18,21,151,169,136,22,225,87,220,81,109,4,449,43,346,364,55,98,93,17,405,20,211,71,41,17,29,18,74,1,3,74,6,4,9,30,9,103,2,10,119,124,66,0,38,127,6,90
"2014-11-18","CT",194,6,7,8,32,50,41,10,69,23,76,31,37,1,126,11,85,100,21,31,24,2,125,5,85,22,24,13,14,4,18,0,3,23,2,1,2,3,1,30,0,1,38,37,19,0,11,49,0,32
"2014-11-18","DC",1074,39,38,29,228,208,190,39,305,104,365,119,170,7,735,104,569,612,91,130,194,7,639,56,471,94,39,37,55,45,85,8,4,125,10,9,12,59,7,207,2,25,165,213,116,0,57,187,12,148
"2014-11-18","DE",55,1,2,3,13,14,16,5,22,7,21,8,9,0,39,9,26,30,0,9,6,2,36,2,23,7,2,1,4,4,6,0,0,3,2,1,1,1,0,11,0,3,7,9,11,0,2,15,3,9
"2014-11-18","FL",1550,63,96,74,369,416,370,80,588,176,591,189,246,9,1139,137,727,942,168,292,185,38,974,81,530,152,140,50,99,50,152,4,19,147,26,10,22,68,20,239,2,32,240,345,129,0,77,319,16,196
"2014-11-18","GA",997,45,40,41,270,246,231,56,370,124,337,109,150,3,750,113,539,615,96,193,156,21,666,59,280,78,53,33,61,29,79,2,13,96,10,5,19,35,14,170,3,23,168,171,95,0,59,197,9,121
"2014-11-18","HI",105,6,4,2,27,32,28,4,46,19,32,13,21,1,75,7,63,58,4,24,8,1,62,15,34,10,6,3,12,7,11,0,2,15,1,0,2,3,1,19,0,2,21,8,14,0,7,20,1,10
"2014-11-18","ID",118,4,8,2,26,29,36,7,41,11,46,12,17,1,89,7,50,70,17,18,19,3,69,8,44,14,8,6,7,3,13,0,1,14,1,2,0,4,2,19,0,2,17,25,9,0,10,29,1,14
"2014-11-18","IL",1083,73,47,54,276,280,215,56,400,140,383,126,162,9,765,89,589,620,96,188,181,19,719,37,370,125,73,35,62,30,96,6,17,118,11,10,20,31,18,151,0,12,218,233,98,0,60,235,10,156
"2014-11-18","IN",1208,44,47,42,299,323,286,69,470,169,397,128,187,13,895,107,646,734,123,223,165,25,771,37,372,120,84,37,72,40,114,2,11,142,10,11,16,45,12,217,0,24,225,202,131,0,63,221,10,181
"2014-11-18","IA",268,8,9,9,76,58,74,16,79,39,79,33,38,1,190,26,159,140,44,42,29,5,172,21,98,27,11,14,15,7,25,0,5,31,3,1,2,14,1,52,3,5,44,52,32,0,21,48,3,25
"2014-11-18","KS",433,14,26,16,107,104,101,21,154,48,156,52,83,6,323,29,239,275,52,64,66,11,288,24,138,32,31,11,31,18,52,5,2,39,4,3,8,17,8,76,0,8,81,91,31,0,26,92,3,45
"2014-11-18","KY",202,8,9,11,36,47,37,11,74,33,63,26,39,1,140,14,89,117,25,27,23,5,124,7,69,15,22,9,9,6,13,1,1,24,3,3,0,12,3,24,1,2,35,43,15,0,6,47,3,27
"2014-11-18","LA",579,27,19,22,132,147,126,30,202,67,253,78,90,7,415,49,335,333,54,83,101,6,397,19,196,67,31,15,48,14,65,2,2,67,8,5,16,27,10,98,0,12,105,133,50,0,43,128,8,71
"2014-11-18","ME",247,10,7,13,54,61,51,16,94,30,69,31,40,2,171,18,119,137,23,40,27,5,155,8,80,25,26,7,24,6,29,0,5,20,5,1,4,8,3,37,1,1,45,44,34,0,11,49,3,37
"2014-11-18","MD",512,23,22,12,127,122,108,29,188,66,166,74,103,5,370,63,258,295,59,86,94,9,353,17,168,59,40,18,30,12,35,1,4,59,5,7,7,28,6,73,2,8,101,108,48,1,24,103,4,47
"2014-11-18","MA",532,27,19,15,126,139,108,30,194,75,187,56,75,6,373,39,267,303,40,73,97,10,330,20,209,65,26,21,43,21,61,2,7,64,5,3,1,18,7,85,0,9,101,97,67,0,32,101,4,74
"2014-11-18","MI",623,29,26,32,178,153,118,37,234,104,211,74,102,11,447,62,309,335,61,107,98,16,387,25,216,62,41,28,38,26,59,3,7,77,7,6,12,32,9,105,0,10,117,112,68,1,28,113,4,88
"2014-11-18","MN",369,9,5,16,66,66,68,17,106,39,111,42,44,4,198,27,171,152,28,33,73,3,215,4,186,40,15,16,19,4,43,1,3,36,9,0,6,13,1,62,0,1,84,60,42,0,16,44,4,38
"2014-11-18","MS",107,6,3,0,33,20,23,3,33,15,43,14,18,1,82,10,39,65,10,21,21,1,68,2,45,12,11,5,6,2,13,0,2,12,1,1,0,2,1,10,0,3,25,13,7,0,6,23,0,15
"2014-11-18","MO",2612,144,115,82,548,563,601,137,822,205,955,389,422,23,1920,244,1348,1600,292,399,343,41,1695,191,819,232,188,83,182,103,309,16,33,183,18,24,27,104,27,358,4,48,465,506,189,0,146,488,44,305
"2014-11-18","MT",37,4,1,3,7,8,5,2,17,4,14,5,7,1,24,2,20,23,5,4,6,1,19,2,20,3,6,0,5,2,7,0,0,2,0,0,1,3,0,3,0,0,5,5,2,0,2,11,2,5
"2014-11-18","NE",94,5,4,2,18,19,15,7,34,7,32,10,15,2,59,8,42,48,10,20,14,1,52,6,36,5,9,4,8,2,10,0,2,2,0,0,1,3,1,14,1,0,11,15,8,0,10,20,0,19
"2014-11-18","NV",221,5,6,12,47,61,36,8,91,30,89,31,48,4,162,14,106,137,19,39,26,6,139,7,80,18,26,11,15,5,23,2,4,24,4,3,2,6,1,36,0,2,38,55,16,0,11,43,2,33
"2014-11-18","NH",41,2,4,0,13,10,9,2,14,7,7,5,10,0,31,4,25,23,3,12,3,0,25,3,18,5,5,2,2,0,7,0,0,5,0,0,0,3,0,8,0,1,12,8,6,0,3,13,0,3
"2014-11-18","NJ",432,24,19,15,116,113,99,25,169,56,165,47,66,5,303,42,194,246,42,60,66,7,278,16,148,48,36,15,28,20,54,1,6,55,8,6,3,29,7,81,0,4,83,105,47,0,35,87,6,56
"2014-11-18","NM",94,5,3,1,25,26,25,1,31,11,28,11,17,1,71,6,45,57,6,11,13,0,50,1,40,9,14,4,8,2,10,0,1,10,0,0,1,7,0,16,1,2,16,18,11,0,8,18,1,16
"2014-11-18","NY",2585,123,95,87,654,615,552,123,889,352,894,318,413,32,1865,236,1428,1495,223,402,371,35,1634,93,940,235,144,103,154,75,234,14,25,315,20,17,32,102,31,460,12,47,492,511,292,0,152,491,34,340
"2014-11-18","NC",646,22,19,27,169,169,132,31,248,90,208,67,119,5,475,60,348,392,82,120,91,14,409,35,213,52,37,30,23,24,56,2,3,81,8,6,9,31,2,96,0,14,113,131,66,0,39,138,13,82
"2014-11-18","ND",14,0,0,0,2,4,2,1,5,0,3,3,2,0,8,1,8,6,0,3,0,1,7,0,4,3,1,0,2,0,1,0,0,0,1,0,1,0,1,3,0,0,1,1,2,0,1,5,0,1
"2014-11-18","OH",771,81,33,29,166,169,130,42,266,93,286,96,145,5,567,68,399,467,75,143,118,13,490,43,254,74,56,48,35,26,63,4,5,85,11,4,3,35,10,128,0,8,159,188,60,1,32,160,10,95
"2014-11-18","OK",750,31,26,28,150,165,116,34,241,85,268,72,104,7,455,46,380,362,57,99,87,16,459,18,339,69,31,17,33,12,64,2,6,81,4,6,6,35,7,176,0,10,174,147,127,0,38,130,7,109
"2014-11-18","OR",514,20,26,22,131,123,121,23,181,74,179,77,66,3,371,48,292,284,36,84,92,7,334,18,162,63,40,19,22,13,49,3,4,53,6,4,6,16,8,100,1,4,108,100,64,1,30,99,8,74
"2014-11-18","PA",772,40,29,34,207,202,168,56,312,115,262,79,144,3,533,53,353,427,60,149,107,11,496,27,319,66,65,24,32,27,55,4,13,73,9,8,7,38,7,101,2,15,123,186,56,0,24,196,5,103
"2014-11-18","RI",82,5,4,2,24,12,15,9,23,7,18,7,15,0,53,6,39,42,9,14,10,2,48,1,30,11,4,4,6,0,6,0,1,7,0,1,1,4,1,17,0,1,22,19,11,0,8,14,1,8
"2014-11-18","SC",242,7,16,9,47,52,52,13,84,30,96,32,35,1,164,18,115,139,14,44,24,4,148,13,96,23,15,8,16,14,26,2,4,18,0,3,0,15,1,40,1,2,47,49,26,0,8,41,4,30
"2014-11-18","SD",35,3,2,1,13,9,6,2,17,6,13,7,8,0,24,5,15,14,2,9,3,1,22,0,14,3,5,1,2,0,3,0,0,1,0,0,1,2,0,5,0,0,3,6,5,0,1,6,0,5
"2014-11-18","TN",518,31,27,18,134,136,121,41,202,62,176,50,89,4,369,42,265,308,79,99,61,17,346,20,190,60,63,12,27,10,48,1,8,49,6,3,5,32,7,61,2,3,81,105,38,0,24,108,8,58
"2014-11-18","TX",2201,99,134,81,499,566,498,131,827,249,803,244,369,14,1534,203,971,1258,181,396,230,37,1363,144,869,234,224,107,167,51,269,8,31,219,62,20,31,98,19,342,2,32,377,400,163,0,151,481,22,291
"2014-11-18","UT",163,7,8,7,34,41,34,7,55,26,67,22,22,2,119,10,82,98,25,30,22,5,101,20,53,13,7,5,7,4,14,1,1,20,1,0,3,8,2,26,0,4,28,40,15,0,12,23,3,12
"2014-11-18","VT",164,4,5,3,34,30,26,8,47,17,45,15,31,0,122,43,60,105,13,20,11,5,90,10,80,16,20,5,14,5,13,0,1,11,0,0,0,5,1,23,0,3,16,64,11,0,5,21,2,15
"2014-11-18","VA",484,31,29,14,141,120,118,26,171,64,169,51,85,5,348,53,236,294,48,77,55,8,319,13,162,70,39,27,32,13,59,3,5,58,8,4,6,27,4,83,1,15,98,116,39,0,29,91,5,51
"2014-11-18","WA",609,19,28,28,131,129,126,33,206,74,194,68,95,7,406,50,308,338,55,78,95,12,363,20,225,54,35,24,29,20,66,4,5,55,14,10,2,21,13,126,0,6,100,118,89,0,46,115,15,81
"2014-11-18","WV",61,3,3,4,19,10,10,4,21,4,21,5,11,0,44,7,36,40,2,21,9,4,44,0,16,8,4,3,2,1,5,0,0,4,0,1,0,2,1,15,0,2,13,15,5,0,4,13,1,13
"2014-11-18","WI",274,14,10,12,61,57,49,14,88,38,98,27,28,1,170,29,122,132,17,48,34,2,156,3,135,34,26,7,15,2,23,2,1,22,2,2,1,15,3,49,0,2,44,55,29,0,13,45,1,31
"2014-11-18","WY",33,2,2,1,9,10,7,0,11,2,15,3,5,2,27,2,20,21,1,4,4,0,19,2,9,3,7,1,4,0,3,0,1,2,0,1,0,2,0,3,1,0,7,6,1,0,0,7,0,7
"2014-11-19","AL",218,6,10,5,43,44,45,9,62,18,72,39,38,0,151,14,101,121,25,30,17,8,124,11,76,15,17,3,4,3,8,3,7,13,1,4,0,7,8,37,1,2,34,32,14,0,8,46,3,28
"2014-11-19","AK",40,1,2,3,8,11,7,1,17,3,18,6,9,0,30,1,15,25,5,4,5,2,27,0,15,1,4,3,2,1,2,0,0,2,2,0,0,1,0,4,0,0,9,5,1,0,4,8,0,3
"2014-11-19","AZ",402,11,23,19,74,103,75,15,142,42,151,59,72,7,283,32,198,238,40,83,50,21,253,24,164,31,30,17,27,18,22,2,5,29,2,6,1,16,4,60,0,5,79,82,18,0,14,74,7,41
"2014-11-19","AR",98,4,5,1,15,22,18,4,32,6,36,12,24,0,69,6,51,62,10,13,7,3,61,1,36,9,9,5,7,0,3,2,1,7,0,0,2,3,6,14,1,0,18,14,1,0,3,17,0,12
"2014-11-19","CA",2708,61,152,75,513,536,484,138,827,225,949,289,445,15,1768,247,1273,1449,248,406,344,54,1626,148,1053,169,162,84,119,79,166,13,25,185,16,23,27,98,45,388,5,56,511,464,141,2,90,473,32,291
"2014-11-19","CO",451,21,31,23,86,84,88,20,146,38,159,50,65,3,322,31,214,263,41,74,67,7,287,12,185,32,26,10,16,11,32,1,7,26,1,1,6,15,6,66,1,6,89,81,23,0,28,83,3,43
"2014-11-19","CT",188,1,12,3,33,45,38,10,63,13,69,21,24,1,110,15,87,90,19,18,21,1,106,8,80,21,14,6,7,5,6,1,2,11,0,1,2,12,3,30,1,4,46,36,8,0,4,30,2,14
"2014-11-19","DC",894,19,39,17,172,137,128,42,210,71,295,81,119,3,560,66,402,445,62,110,98,18,458,33,400,55,34,33,25,12,55,1,5,52,2,9,12,37,9,114,2,24,182,145,29,0,21,132,7,86
"2014-11-19","DE",69,2,2,1,16,17,13,2,21,10,19,8,10,0,48,6,33,38,4,13,9,1,40,0,31,8,3,1,1,2,8,0,0,6,0,0,1,3,0,13,1,1,20,12,6,0,0,8,2,11
"2014-11-19","FL",1213,41,75,42,235,251,241,52,381,111,412,135,208,5,820,99,540,687,107,211,116,26,738,84,410,77,85,33,45,39,81,10,21,95,11,6,15,45,20,168,4,17,235,206,52,1,47,214,19,108
"2014-11-19","GA",928,24,67,28,189,183,158,22,277,61,299,97,149,4,614,92,419,516,97,153,125,30,572,56,311,37,57,23,38,30,52,9,4,57,4,5,13,40,12,134,4,10,180,141,32,0,33,166,13,92
"2014-11-19","HI",81,3,5,2,14,19,15,7,30,7,29,6,10,0,49,3,33,35,7,11,8,2,45,7,28,4,8,1,4,2,5,1,1,8,0,0,3,1,1,16,0,2,13,11,7,0,3,11,0,5
"2014-11-19","ID",111,1,3,7,17,19,19,7,38,6,33,12,16,2,71,7,51,57,12,20,14,4,57,7,36,5,5,4,5,4,3,1,1,7,3,1,1,5,0,11,0,5,21,15,5,0,3,22,2,11
"2014-11-19","IL",921,29,55,33,210,196,173,29,279,102,315,90,164,6,631,71,425,516,75,137,118,12,545,37,358,54,56,28,39,20,68,6,11,71,8,3,8,35,16,128,2,17,196,148,45,0,39,153,11,83
"2014-11-19","IN",924,30,46,36,199,196,193,46,298,83,301,107,145,8,645,68,427,540,93,151,115,19,560,36,286,65,53,23,32,23,59,6,7,66,6,6,9,30,9,126,6,14,194,145,36,1,49,150,12,97
"2014-11-19","IA",198,3,8,5,53,47,52,8,62,20,58,20,20,3,150,19,108,123,29,35,24,8,126,19,48,6,1,4,11,8,10,2,3,13,1,3,2,8,3,24,1,5,33,36,14,0,6,37,6,21
"2014-11-19","KS",355,11,18,8,66,61,59,13,98,25,121,34,60,2,227,27,170,186,40,50,47,5,213,11,131,24,29,9,13,7,29,1,0,21,5,2,1,17,4,49,2,6,64,44,16,1,14,59,1,28
"2014-11-19","KY",189,5,11,8,42,41,39,11,64,15,65,17,34,4,131,13,90,112,11,50,22,1,122,6,51,10,13,4,8,4,8,1,1,13,1,3,2,7,2,23,0,6,30,27,7,0,5,38,3,12
"2014-11-19","LA",401,3,20,3,78,81,74,22,116,42,139,37,65,2,270,35,187,228,45,62,52,10,246,26,134,28,22,5,14,11,31,0,6,22,3,2,2,16,10,62,3,11,87,77,12,0,16,64,4,35
"2014-11-19","ME",197,5,5,6,44,57,43,12,76,24,61,21,29,1,126,19,94,100,13,29,18,5,106,7,68,11,18,4,12,7,12,0,5,24,4,5,1,5,4,31,0,6,48,32,5,0,11,41,1,20
"2014-11-19","MD",467,16,20,13,101,107,85,23,142,47,169,55,89,1,315,37,215,268,45,74,55,11,279,21,144,29,32,17,16,14,22,3,3,40,3,1,5,19,10,55,1,9,101,86,16,0,16,80,7,58
"2014-11-19","MA",530,15,22,15,118,91,93,28,144,55,180,60,90,2,347,52,259,283,55,82,66,5,315,27,194,39,26,14,20,16,31,0,7,38,2,2,7,15,9,76,4,13,110,87,29,0,16,91,4,59
"2014-11-19","MI",572,15,26,8,104,118,117,32,168,48,194,48,93,4,383,51,265,321,59,80,65,9,321,33,190,42,40,14,22,15,52,5,5,42,6,3,5,13,7,80,2,11,116,84,20,0,29,98,9,52
"2014-11-19","MN",291,5,17,7,55,50,52,6,77,21,114,20,34,1,194,20,128,159,27,41,36,7,173,3,131,27,17,6,4,7,20,1,2,16,3,1,3,7,6,42,0,8,67,40,18,0,20,48,2,39
"2014-11-19","MS",82,3,4,5,14,17,13,4,27,10,29,15,20,1,51,9,32,37,5,12,8,0,50,3,32,6,6,3,3,3,3,0,2,6,1,0,0,0,1,9,0,3,12,13,5,0,4,11,2,7
"2014-11-19","MO",2469,62,176,82,543,432,498,111,650,161,820,258,374,31,1716,204,1175,1410,279,432,278,75,1456,195,743,137,130,50,89,82,172,11,15,135,15,15,39,134,40,273,7,44,469,424,110,0,130,424,37,212
"2014-11-19","MT",27,0,1,0,4,4,5,1,7,1,12,3,5,0,18,3,9,15,2,7,4,0,17,1,10,2,2,1,0,1,2,0,1,1,0,2,1,0,0,5,0,0,8,7,1,0,0,2,2,3
"2014-11-19","NE",119,11,5,8,29,26,19,3,41,15,38,14,20,0,80,9,64,71,7,29,11,5,74,6,48,9,8,4,9,2,5,0,5,8,1,0,0,6,3,16,0,1,13,24,3,0,4,23,2,7
"2014-11-19","NV",170,7,5,7,40,29,25,9,49,9,58,15,38,3,114,12,74,96,7,33,14,5,88,6,76,11,9,5,9,4,11,0,0,5,2,2,4,7,2,28,0,3,25,36,9,0,6,32,3,14
"2014-11-19","NH",46,0,3,1,13,10,13,1,14,3,23,6,12,1,35,5,19,29,6,9,6,2,25,2,15,7,4,3,5,1,8,0,0,2,0,0,0,1,0,8,0,2,10,10,1,0,3,4,0,3
"2014-11-19","NJ",333,12,20,11,62,77,68,15,111,31,133,40,66,4,227,25,143,190,30,51,43,15,197,17,116,25,28,16,15,5,17,2,4,17,1,3,6,10,9,48,1,12,76,54,18,0,13,69,2,34
"2014-11-19","NM",57,2,1,2,9,7,8,4,13,5,19,11,16,1,35,6,30,27,5,9,9,1,42,2,27,10,4,2,1,0,8,0,2,3,0,0,0,3,0,9,0,0,21,10,0,0,1,8,0,2
"2014-11-19","NY",2269,60,123,58,480,421,414,90,636,209,776,208,340,16,1487,204,996,1212,199,341,309,40,1304,156,888,141,128,50,103,49,132,8,10,164,13,15,27,90,36,339,8,30,407,376,85,0,68,367,15,232
"2014-11-19","NC",626,12,32,20,122,117,106,28,169,51,183,62,92,4,357,47,287,311,62,92,69,15,314,19,265,33,36,15,27,22,25,1,15,43,5,2,9,15,6,60,3,3,108,89,21,0,20,93,9,49
"2014-11-19","ND",19,1,1,1,6,4,4,0,7,2,4,3,3,1,13,2,5,12,2,5,5,1,12,0,8,0,0,0,0,0,1,0,0,3,0,1,1,0,0,3,0,1,5,3,2,0,2,3,0,1
"2014-11-19","OH",656,56,45,16,140,127,149,23,184,63,271,61,111,6,473,58,312,404,80,120,72,8,402,34,198,50,42,31,31,23,41,4,5,43,6,4,9,23,5,86,1,14,123,133,19,0,32,116,3,77
"2014-11-19","OK",712,19,31,16,111,123,101,20,174,48,204,42,100,8,372,57,389,309,52,74,73,12,476,15,384,43,28,9,19,15,33,4,5,40,2,8,6,17,8,231,0,6,252,94,177,0,14,104,8,50
"2014-11-19","OR",347,12,18,10,74,73,73,7,99,33,122,41,54,0,236,25,172,197,32,52,47,9,204,11,130,25,20,7,18,13,22,2,1,20,4,3,4,11,7,38,0,1,73,60,20,0,22,76,4,35
"2014-11-19","PA",635,15,29,16,124,131,131,25,190,79,198,70,105,2,415,47,286,333,61,113,69,9,398,13,281,39,54,23,27,18,31,3,7,42,1,4,5,27,5,98,1,6,118,108,39,0,23,126,10,78
"2014-11-19","RI",45,3,3,9,9,6,12,1,17,5,14,5,9,0,24,5,12,22,3,8,7,0,29,1,19,4,4,1,1,0,3,0,1,3,1,0,1,2,0,4,0,0,9,8,4,0,4,8,2,6
"2014-11-19","SC",141,1,9,4,28,24,28,6,39,10,50,15,25,4,100,18,55,92,15,34,21,2,92,11,47,6,8,9,4,9,10,0,1,8,3,2,1,4,1,20,0,3,24,26,4,0,12,36,3,13
"2014-11-19","SD",23,1,0,2,5,3,2,1,6,3,8,2,5,0,16,1,9,13,2,2,4,0,13,0,13,1,1,0,2,1,2,0,1,0,0,0,0,0,1,4,0,1,0,1,2,0,2,3,1,1
"2014-11-19","TN",486,22,29,26,95,118,93,36,177,36,159,48,84,5,320,44,220,266,42,102,53,27,298,24,184,34,45,13,20,9,20,2,3,28,5,3,5,7,10,72,0,7,70,102,11,0,12,84,6,38
"2014-11-19","TX",1696,57,90,64,351,331,361,72,518,137,630,220,307,12,1166,160,752,979,198,323,200,35,1076,105,594,122,127,49,105,59,102,7,27,141,9,7,25,59,30,264,7,23,288,298,71,0,64,326,20,180
"2014-11-19","UT",115,4,6,5,25,19,18,4,34,9,37,11,17,1,81,9,46,71,12,22,13,5,74,3,43,11,4,2,9,4,11,0,0,3,1,2,0,2,0,9,1,2,20,18,8,0,7,15,1,9
"2014-11-19","VT",105,6,4,8,23,22,22,7,36,12,46,19,21,0,78,7,53,63,8,20,10,2,61,1,41,9,9,3,8,2,10,1,1,11,2,0,1,3,2,23,0,2,18,21,7,0,6,21,1,8
"2014-11-19","VA",366,9,25,10,78,85,64,21,128,40,113,43,63,0,238,33,171,193,41,48,38,6,222,14,125,25,28,11,16,7,18,1,6,27,0,4,6,9,9,54,1,6,76,56,22,0,19,54,8,29
"2014-11-19","WA",565,16,29,14,114,110,103,17,145,40,178,56,81,2,362,46,269,302,50,94,70,9,315,15,199,31,34,14,21,5,19,3,2,32,2,3,4,23,7,75,2,10,117,95,38,1,16,84,4,60
"2014-11-19","WV",47,0,1,4,13,10,8,2,15,9,19,3,10,0,35,8,22,29,2,11,10,0,29,3,21,2,1,1,0,2,4,0,1,5,0,1,0,1,0,9,0,3,10,9,2,0,4,10,0,5
"2014-11-19","WI",226,7,16,10,38,45,39,12,71,14,78,28,32,1,147,19,94,124,17,37,24,6,141,3,101,11,13,8,9,7,12,2,1,15,0,3,3,15,4,28,0,3,35,44,6,0,9,40,2,23
"2014-11-19","WY",39,2,4,3,11,7,12,0,13,6,17,7,10,1,28,3,25,22,9,10,4,1,27,14,9,2,1,2,1,2,3,0,1,4,1,0,1,2,1,4,0,1,6,10,5,0,3,10,1,5
"2014-11-20","AL",200,13,13,23,46,43,38,9,68,25,79,26,28,0,141,28,93,120,17,45,25,2,128,12,78,11,11,2,15,5,12,1,5,29,1,2,3,9,3,31,1,8,24,32,9,0,10,30,5,20
"2014-11-20","AK",51,5,1,1,9,14,9,4,18,4,13,5,5,0,32,7,20,24,5,8,3,1,28,0,19,1,4,1,2,0,2,0,1,5,0,0,0,1,0,3,0,2,12,1,3,0,2,9,0,3
"2014-11-20","AZ",440,15,25,34,98,101,89,18,160,42,147,43,49,3,299,46,211,242,32,89,34,14,277,28,172,22,27,7,16,11,33,1,4,51,2,5,5,17,4,48,1,12,88,68,20,0,23,92,3,36
"2014-11-20","AR",110,6,4,23,20,29,15,8,52,16,29,9,8,0,71,15,52,54,6,16,6,3,63,3,38,6,6,2,5,2,4,0,0,20,1,0,1,3,2,16,0,3,16,18,13,0,2,22,0,14
"2014-11-20","CA",2757,126,138,243,546,625,510,161,1013,349,867,273,371,22,1825,325,1327,1492,217,443,279,59,1620,234,1038,174,110,65,128,61,173,10,32,325,12,32,25,107,54,385,2,43,571,442,134,0,117,441,34,206
"2014-11-20","CO",604,23,29,52,160,146,121,32,229,81,173,70,74,3,427,66,302,337,36,120,70,10,365,19,221,38,30,13,16,12,53,3,7,57,2,2,3,24,8,71,4,13,139,93,32,0,24,99,7,37
"2014-11-20","CT",149,12,6,13,33,36,33,6,59,22,51,21,25,1,98,17,81,77,13,21,9,2,87,5,74,11,9,7,7,4,13,0,0,21,0,1,1,3,0,18,0,1,33,20,10,0,14,21,2,9
"2014-11-20","DC",904,47,44,80,197,195,151,54,328,116,324,83,124,7,585,110,399,437,38,132,72,12,532,30,385,61,35,13,37,18,51,3,4,96,4,7,6,44,9,111,7,19,210,156,47,0,34,149,10,58
"2014-11-20","DE",64,5,2,9,11,23,16,5,35,11,19,8,6,0,33,10,29,27,1,11,4,1,31,2,33,6,9,1,4,1,3,0,0,10,0,1,0,6,1,8,0,1,17,7,5,0,3,13,2,0
"2014-11-20","FL",1185,78,58,149,248,243,260,71,442,151,418,146,177,9,832,131,574,682,109,214,102,27,722,62,390,70,53,21,66,22,78,4,19,123,9,8,13,68,6,162,4,28,194,183,76,0,63,192,14,100
"2014-11-20","GA",907,42,42,90,208,195,197,52,340,96,305,91,109,5,635,127,450,502,55,181,84,30,546,69,285,39,36,20,33,15,54,3,12,94,3,6,10,42,8,101,3,14,184,156,65,1,40,129,16,67
"2014-11-20","HI",88,5,9,10,17,19,21,5,35,13,23,13,13,0,63,19,42,51,7,23,6,3,55,5,35,4,11,0,5,2,7,0,1,9,0,0,1,5,1,11,0,2,15,11,3,0,3,21,1,2
"2014-11-20","ID",83,5,2,7,15,13,17,4,25,5,28,11,10,3,49,9,36,35,2,9,3,0,38,3,38,9,4,0,4,3,5,0,1,4,2,0,0,4,1,13,0,1,17,9,3,0,2,10,0,7
"2014-11-20","IL",1026,65,61,117,231,227,195,57,381,146,358,101,130,2,717,147,507,575,46,188,108,17,637,29,354,67,41,19,52,16,78,1,6,125,4,4,15,61,8,143,2,16,166,168,53,0,46,177,9,81
"2014-11-20","IN",899,34,35,100,227,230,171,52,366,130,303,104,116,2,629,121,443,475,62,154,78,19,554,29,280,60,38,20,41,20,72,4,6,110,3,7,14,42,6,126,0,15,180,131,45,0,58,141,4,55
"2014-11-20","IA",108,8,10,10,19,28,15,8,41,13,29,7,11,1,75,14,43,66,12,20,9,4,70,1,45,6,4,2,6,1,3,1,1,13,1,1,0,5,3,19,0,3,13,18,8,0,3,30,1,3
"2014-11-20","KS",449,15,37,36,82,114,52,24,174,40,127,49,61,2,283,63,194,233,26,77,41,11,260,7,166,28,35,8,18,11,30,0,3,36,2,1,6,11,5,43,2,13,78,83,18,0,24,92,4,32
